tree_id,legal_status,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english
224356,DPW Maintained,3122 16th St,1,Sidewalk: Curb side : Cutout,Private,27/08/1976,20,Width 4ft,37.7649553,-122.4225813,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
57352,Permitted Site,4031 22nd St,1,Sidewalk: Curb side : Cutout,Private,01/09/1976,20,3x3,37.75426742,-122.4369262,Corymbia ficifolia,Red Flowering Gum
224782,DPW Maintained,3870 25th St,1,Sidewalk: Curb side : Cutout,Private,10/09/1976,23,12x7,37.75020074,-122.4265883,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
57425,Permitted Site,3870 25th St,1,Sidewalk: Curb side : Cutout,Private,10/09/1976,20,6x10,37.7502087,-122.426604,Ficus nitida,Laurel Fig
57434,Permitted Site,4324 18TH ST,1,Sidewalk: Curb side : Cutout,Private,16/09/1976,20,9x6,37.7608572,-122.4377009,Magnolia spp,Magnolia
57433,Permitted Site,4316 18th St,1,Sidewalk: Curb side : Cutout,Private,16/09/1976,20,6x6,37.76081722,-122.4373947,Magnolia spp,Magnolia
57465,Permitted Site,1439 05th Ave,1,Sidewalk: Curb side : Cutout,Private,16/09/1976,20,3x3,37.76162363,-122.4619389,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius
57435,Permitted Site,4328 18th St,1,Sidewalk: Curb side : Cutout,Private,16/09/1976,24,6x6,37.76080965,-122.4375184,Magnolia spp,Magnolia
57513,DPW Maintained,1534 Baker St,1,Sidewalk: Curb side : Cutout,Private,30/09/1976,20,3x3,37.785359,-122.4432216,Prunus cerasifera,Cherry Plum
243307,DPW Maintained,590 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,Private,21/10/1976,0,Width 3ft,37.76376426,-122.4174748,Eriobotrya deflexa,Bronze Loquat
57557,Permitted Site,88 LUNDYS LN,2,Sidewalk: Curb side : Cutout,Private,26/10/1976,8,3x3,37.74403574,-122.4188521,Ceratonia siliqua,Carob
57553,DPW Maintained,601 Hayes St,1,Sidewalk: Curb side : Cutout,Private,26/10/1976,18,3x3,37.77637989,-122.4263851,Corymbia ficifolia,Red Flowering Gum
57551,Permitted Site,230 Scott St,1,Sidewalk: Curb side : Cutout,Private,26/10/1976,34,3x3,37.77177907,-122.4353558,Platanus x hispanica,Sycamore: London Plane
57595,DPW Maintained,1300 Battery St,1,Sidewalk: Curb side : Cutout,Private,05/11/1976,13,3x3,37.80335522,-122.4019146,Platanus x hispanica,Sycamore: London Plane
57613,DPW Maintained,374 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,12/11/1976,18,6x6,37.76159308,-122.3975027,Pittosporum undulatum,Victorian Box
57609,DPW Maintained,343 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,12/11/1976,16,9x7,37.76191396,-122.3973359,Metrosideros excelsa,New Zealand Xmas Tree
57655,Permitted Site,101 Santa Marina St,1,Sidewalk: Curb side : Cutout,Private,17/11/1976,20,6x8,37.73987874,-122.4210224,Corymbia ficifolia,Red Flowering Gum
57578,Planning Code 138.1 required,1916 18th St,1,Sidewalk: Curb side : Cutout,Private,23/11/1976,20,3x3,37.76233104,-122.4015157,Magnolia grandiflora 'Little Gem',Little Gem Magnolia
57691,Permitted Site,120 Conrad St,1,Sidewalk: Curb side : Cutout,Private,13/12/1976,8,3x3,37.73713672,-122.4364044,Callistemon viminalis,Weeping Bottlebrush
248904,DPW Maintained,4109 21st St,1,Sidewalk: Curb side : Cutout,Private,17/12/1976,28,Width 5ft,37.75587489,-122.4372391,Corymbia ficifolia,Red Flowering Gum
57715,Permitted Site,73 Webster St,1,Sidewalk: Curb side : Cutout,Private,17/12/1976,16,4x4,37.77082517,-122.4285926,Grevillea robusta,Silk Oak Tree
57695,Permitted Site,4109 21st St,1,Sidewalk: Curb side : Cutout,Private,17/12/1976,30,6x6,37.75588685,-122.4368489,Corymbia ficifolia,Red Flowering Gum
57737,Permitted Site,373 Fair Oaks St,1,Sidewalk: Curb side : Cutout,Private,27/12/1976,16,3x3,37.75075897,-122.4237845,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
57741,Permitted Site,112 Conrad St,1,Sidewalk: Curb side : Cutout,Private,29/12/1976,10,3x3,37.73720828,-122.4363959,Callistemon viminalis,Weeping Bottlebrush
57790,DPW Maintained,950 Clay St,4,Sidewalk: Curb side : Cutout,SFUSD,08/02/1977,15,4x4,37.79401453,-122.4086145,Magnolia grandiflora,Southern Magnolia
57835,Permitted Site,254 Edgewood Ave,1,Sidewalk: Curb side : Cutout,Private,30/03/1977,30,3x10,37.76146312,-122.4549263,Pistacia chinensis,Chinese Pistache
57903,DPW Maintained,1366 Hayes St,1,Sidewalk: Curb side : Cutout,Private,09/06/1977,8,6x9,37.77492324,-122.4389223,Olea europaea,Olive Tree
58044,DPW Maintained,3610 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,12/10/1977,4,3x3,37.78757868,-122.45229,Olea europaea,Olive Tree
58057,DPW Maintained,1405 Noriega St,1,Sidewalk: Curb side : Cutout,Private,18/10/1977,8,3x3,37.75402979,-122.4789855,Metrosideros excelsa,New Zealand Xmas Tree
58062,DPW Maintained,1732 Lyon St,1,Sidewalk: Curb side : Cutout,Private,24/10/1977,10,3x3,37.78697702,-122.4452384,Magnolia grandiflora,Southern Magnolia
58070,Permitted Site,4530 18th St,1,Sidewalk: Curb side : Cutout,Private,28/10/1977,2,6x9,37.76066718,-122.4398393,Olea europaea 'Fruitless',Fruitless Olive
58074,Permitted Site,4600 18th St,1,Sidewalk: Property side : Cutout,Private,28/10/1977,17,3x3,37.76059793,-122.4409561,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
43351,DPW Maintained,385 08th St,1,Sidewalk: Curb side : Cutout,Private,21/12/1977,26,3x3,37.77412592,-122.4088322,Callistemon citrinus,Lemon Bottlebrush
58099,DPW Maintained,864X Ellis St,1,Sidewalk: Curb side : Cutout,Private,21/12/1977,22,4x4,37.78397483,-122.4203535,Magnolia grandiflora,Southern Magnolia
58140,Permitted Site,2168 15TH ST,1,Sidewalk: Curb side : Cutout,Private,08/03/1978,16,3x3,37.76600668,-122.4325427,Ficus nitida,Laurel Fig
58199,DPW Maintained,994X Pine St,1,Sidewalk: Curb side : Cutout,Private,08/05/1978,9,3x3,37.79075497,-122.4121461,Pittosporum undulatum,Victorian Box
58204,Permitted Site,501x BURROWS ST,1,Sidewalk: Curb side : Cutout,Private,12/05/1978,18,3x3,37.72766516,-122.4081267,Ulmus parvifolia,Chinese Elm
58476,Permitted Site,772 Clayton St,1,Sidewalk: Curb side : Cutout,Private,05/06/1978,15,8x7,37.7675371,-122.4480295,Eriobotrya deflexa,Bronze Loquat
58220,Permitted Site,40 Winston Dr,1,Sidewalk: Curb side : Cutout,Private,27/06/1978,32,3x80,37.72690587,-122.4727645,Corymbia ficifolia,Red Flowering Gum
55517,Permitted Site,1300 NOE ST,1,Sidewalk: Curb side : Cutout,Private,13/07/1978,20,20x9,37.74803889,-122.431745,Prunus spp,Flowering Plum
58163,DPW Maintained,2823 Pierce St,1,Sidewalk: Curb side : Cutout,Private,13/07/1978,13,5x5,37.79612073,-122.4387507,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
58253,DPW Maintained,1600X North Point St,5,Sidewalk: Curb side : Cutout,Private,27/07/1978,10,3x3,37.8040464,-122.4339523,Pittosporum undulatum,Victorian Box
58279,Permitted Site,1587 15TH ST,1,Sidewalk: Curb side : Cutout,Private,21/09/1978,8,3x3,37.76640463,-122.4194853,Lophostemon confertus,Brisbane Box
58282,Permitted Site,1512 15th St,1,Sidewalk: Curb side : Cutout,Private,21/09/1978,14,4x4,37.76685488,-122.4179814,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
58321,Permitted Site,1865X Grant Ave,1,Sidewalk: Curb side : Cutout,Private,06/11/1978,12,3x3,37.8010365,-122.4340171,Ficus nitida,Laurel Fig
58354,DPW Maintained,1245 Taylor St,1,Sidewalk: Curb side : Cutout,Private,13/11/1978,16,3x3,37.79404242,-122.4130207,Pittosporum undulatum,Victorian Box
58394,DPW Maintained,750 Sutter St,1,Sidewalk: Curb side : Cutout,Private,06/02/1979,16,3x3,37.78874884,-122.4128422,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
246204,Permitted Site,52 Delmar St,1,Sidewalk: Curb side : Cutout,Private,19/03/1979,12,Width 0ft,37.768153,-122.4456663,Ligustrum lucidum,Glossy Privet
222929,DPW Maintained,979 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,21/03/1979,10,Width 4ft,37.764475,-122.4459721,Ceratonia siliqua,Carob
227809,DPW Maintained,930 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,21/03/1979,9,Width 3ft,37.76506918,-122.4458494,Liquidambar styraciflua,American Sweet Gum
246073,DPW Maintained,1209 Waller St,1,Sidewalk: Curb side : Cutout,Private,29/03/1979,18,Width 0ft,37.76940426,-122.4436902,Eucalyptus sideroxylon,Red Ironbark
246120,DPW Maintained,1285 Waller St,1,Sidewalk: Curb side : Cutout,Private,29/03/1979,17,Width 0ft,37.76925795,-122.4448444,Eucalyptus sideroxylon,Red Ironbark
246112,DPW Maintained,1261 Waller St,1,Sidewalk: Curb side : Cutout,Private,29/03/1979,10,Width 0ft,37.76931656,-122.444368,Pittosporum undulatum,Victorian Box
58501,Permitted Site,1261 Waller St,1,Sidewalk: Curb side : Cutout,Private,29/03/1979,14,6x9,37.76929768,-122.4444428,Pittosporum undulatum,Victorian Box
246080,DPW Maintained,1390 Waller St,1,Sidewalk: Curb side : Cutout,Private,29/03/1979,12,Width 0ft,37.76918427,-122.4463603,Ficus retusa nitida,Banyan Fig
248325,DPW Maintained,1525 Waller St,1,Sidewalk: Curb side : Cutout,Private,02/04/1979,19,Width 0ft,37.76865551,-122.4493121,Eucalyptus sideroxylon,Red Ironbark
246125,DPW Maintained,1546 Waller St,1,Sidewalk: Curb side : Cutout,Private,02/04/1979,13,Width 0ft,37.76881494,-122.4492796,Ficus retusa nitida,Banyan Fig
58619,Permitted Site,1126 Cole St,1,Sidewalk: Curb side : Cutout,Private,04/04/1979,14,5x5,37.76380683,-122.4494648,Platanus x hispanica,Sycamore: London Plane
248600,DPW Maintained,840 Stanyan St,1,Sidewalk: Curb side : Cutout,Private,10/04/1979,12,Width 0ft,37.76675323,-122.452946,Liquidambar styraciflua,American Sweet Gum
58658,Permitted Site,156 Belvedere St,1,Sidewalk: Curb side : Cutout,Private,10/04/1979,5,4x6,37.76768728,-122.4491497,Arbutus 'Marina',Hybrid Strawberry Tree
248806,DPW Maintained,1039 Stanyan St,1,Sidewalk: Curb side : Cutout,Private,10/04/1979,18,Width 4ft,37.76488452,-122.4527337,Corymbia ficifolia,Red Flowering Gum
248515,DPW Maintained,170 Belvedere St,1,Sidewalk: Curb side : Cutout,Private,10/04/1979,14,Width 0ft,37.76742308,-122.4491136,Eriobotrya deflexa,Bronze Loquat
236902,DPW Maintained,252 Alma St,1,Sidewalk: Curb side : Cutout,Private,17/04/1979,6,Width 3ft,37.76293239,-122.4518768,Prunus cerasifera,Cherry Plum
58714,DPW Maintained,672 Hayes St,1,Sidewalk: Curb side : Cutout,Private,30/04/1979,15,3x3,37.77638092,-122.4274887,Platanus x hispanica,Sycamore: London Plane
58712,DPW Maintained,688 Hayes St,1,Sidewalk: Curb side : Cutout,Private,10/05/1979,12,3x3,37.77636146,-122.4276596,Platanus x hispanica,Sycamore: London Plane
58729,Permitted Site,2436 Clement St,1,Sidewalk: Curb side : Cutout,Private,31/05/1979,14,4x4,37.78207767,-122.4852816,Metrosideros excelsa,New Zealand Xmas Tree
58741,DPW Maintained,336 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,02/07/1979,13,3x3,37.76198241,-122.3975404,Pittosporum undulatum,Victorian Box
58756,DPW Maintained,735 Vermont St,1,Sidewalk: Curb side : Cutout,Private,19/07/1979,11,7x9,37.76042509,-122.4039944,Magnolia grandiflora,Southern Magnolia
183400,Permitted Site,105 Escolta Way,1,Sidewalk: Curb side : Cutout,Private,03/08/1979,24,Width 0ft,37.7375758,-122.4882905,Metrosideros excelsa,New Zealand Xmas Tree
58780,DPW Maintained,54 Cordova St,1,Sidewalk: Curb side : Cutout,Private,20/08/1979,8,3x3,37.71270347,-122.4361238,Arbutus 'Marina',Hybrid Strawberry Tree
58786,Permitted Site,180 10th Ave,1,Sidewalk: Curb side : Cutout,Private,28/08/1979,22,6x5,37.78500227,-122.4687773,Platanus x hispanica,Sycamore: London Plane
58783,DPW Maintained,500 Hayes St,1,Sidewalk: Curb side : Cutout,Private,28/08/1979,15,3x3,37.77673032,-122.4248139,Ficus retusa nitida,Banyan Fig
225446,DPW Maintained,4633 18th St,1,Sidewalk: Curb side : Cutout,Private,05/09/1979,14,Width 3ft,37.76040161,-122.4421724,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
58797,Permitted Site,772 Noe St,1,Sidewalk: Curb side : Cutout,Private,20/09/1979,24,3x3,37.75675549,-122.4324721,Ficus microcarpa,Chinese Banyan
227810,DPW Maintained,974 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,01/11/1979,11,Width 3ft,37.76458187,-122.4457568,Liquidambar styraciflua,American Sweet Gum
58834,DPW Maintained,1864 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,06/11/1979,14,3x3,37.79972646,-122.4303135,Magnolia grandiflora,Southern Magnolia
246146,DPW Maintained,1504 Waller St,1,Sidewalk: Curb side : Cutout,Private,08/01/1980,16,Width 0ft,37.76890723,-122.4485275,Tristaniopsis laurina,Swamp Myrtle
246182,Permitted Site,16 Delmar St,1,Sidewalk: Curb side : Cutout,Private,08/01/1980,21,Width 0ft,37.76878641,-122.445795,Myoporum laetum,Myoporum
58908,DPW Maintained,353 10th St,1,Sidewalk: Curb side : Cutout,Private,07/03/1980,13,3x3,37.77219589,-122.4118817,Ficus nitida,Laurel Fig
40486,DPW Maintained,3659 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,10/03/1980,12,3x3,37.80382277,-122.4335546,Ficus rubiginosa,Port Jackson Fig
58953,DPW Maintained,507 04th Ave,1,Sidewalk: Curb side : Cutout,Private,31/03/1980,11,3x3,37.77892898,-122.4620722,Metrosideros excelsa,New Zealand Xmas Tree
236150,DPW Maintained,78 Harper St,1,Sidewalk: Curb side : Cutout,Private,31/03/1980,12,Width 3ft,37.74046405,-122.4301784,Pittosporum undulatum,Victorian Box
58973,DPW Maintained,248 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,02/04/1980,12,6x4,37.78400934,-122.4611954,Metrosideros excelsa,New Zealand Xmas Tree
4170,DPW Maintained,3792 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,04/04/1980,60,3X3,37.74791893,-122.4244463,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
4157,DPW Maintained,3731-3733 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,04/04/1980,12,3X3,37.74786961,-122.4233113,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
4169,DPW Maintained,3790 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,04/04/1980,36,3X3,37.74791978,-122.4243709,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
4155,DPW Maintained,3723-3725 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,04/04/1980,12,3X3,37.74787587,-122.4231316,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
59009,Permitted Site,3737 20th St,1,Sidewalk: Curb side : Cutout,Private,07/04/1980,15,4x4,37.75824165,-122.4243368,Ceratonia siliqua,Carob
59024,Permitted Site,3126 23rd St,1,Sidewalk: Curb side : Cutout,Private,09/04/1980,18,3x3,37.75413484,-122.4148262,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
59061,Permitted Site,4447 23rd St,1,Sidewalk: Curb side : Cutout,Private,15/04/1980,12,6x6,37.75237136,-122.4415911,Platanus x hispanica,Sycamore: London Plane
59062,Permitted Site,4449 23rd St,1,Sidewalk: Curb side : Cutout,Private,15/04/1980,32,4x6,37.7523691,-122.4416247,Metrosideros excelsa,New Zealand Xmas Tree
59126,DPW Maintained,462 11th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,14,6x9,37.7795316,-122.4694621,Corymbia ficifolia,Red Flowering Gum
59134,DPW Maintained,763 11th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,14,7x7,37.77394062,-122.4692192,Liquidambar styraciflua,American Sweet Gum
59107,DPW Maintained,454 09th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,18,6x6,37.77992234,-122.46735,Metrosideros excelsa,New Zealand Xmas Tree
59097,DPW Maintained,606 07th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,12,6x4,37.77695782,-122.4649866,Ligustrum lucidum,Glossy Privet
59112,DPW Maintained,671 09th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,23,4x4,37.77577237,-122.4672086,Liquidambar styraciflua,American Sweet Gum
59082,DPW Maintained,750 Cabrillo St,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,16,5x5,37.77529944,-122.4669038,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
59089,DPW Maintained,3432 Fulton St,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,18,6x10,37.77334811,-122.468794,Corymbia ficifolia,Red Flowering Gum
58676,DPW Maintained,1125 Balboa St,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,19,6x9,37.77683655,-122.4709335,Corymbia ficifolia,Red Flowering Gum
59120,DPW Maintained,540 10th Ave,1,Sidewalk: Curb side : Cutout,Private,23/04/1980,2,3x3,37.7780697,-122.4682921,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry
59152,Permitted Site,190X Pfeiffer St,1,Sidewalk: Curb side : Cutout,Private,02/05/1980,12,3x3,37.80468274,-122.4099487,Ficus nitida,Laurel Fig
59158,Permitted Site,1514 Sanchez St,1,Sidewalk: Curb side : Cutout,Private,06/05/1980,22,3x3,37.74491595,-122.4291029,Quercus agrifolia,Coast Live Oak
59205,Permitted Site,673 Castro St,1,Sidewalk: Curb side : Cutout,Private,17/06/1980,8,3x3,37.75813979,-122.4346515,Pyrus calleryana,Ornamental Pear
142830,DPW Maintained,1651 POLK ST,1,Sidewalk: Curb side : Cutout,Private,24/07/1980,2,Width 0ft,37.79213053,-122.4210841,Arbutus 'Marina',Hybrid Strawberry Tree
59301,Permitted Site,580 Folsom St,1,Sidewalk: Curb side : Cutout,Private,29/08/1980,13,3x4,37.78583237,-122.3964652,Platanus x hispanica,Sycamore: London Plane
247358,DPW Maintained,509 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,10/10/1980,7,Width 0ft,37.77074065,-122.4471548,Arbutus 'Marina',Hybrid Strawberry Tree
59352,Permitted Site,469 Faxon Ave,1,Sidewalk: Curb side : Cutout,Private,19/11/1980,11,4x4,37.72307118,-122.4603186,Callistemon viminalis,Weeping Bottlebrush
229977,DPW Maintained,522 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,14,Width 2ft,37.73526306,-122.4308054,Magnolia grandiflora,Southern Magnolia
229966,DPW Maintained,278 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,17,Width 3ft,37.73770708,-122.4270473,Magnolia grandiflora,Southern Magnolia
229982,DPW Maintained,560 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,12,Width 2ft,37.73485373,-122.4314327,Magnolia grandiflora,Southern Magnolia
229978,DPW Maintained,530 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,16,Width 2ft,37.73517414,-122.4309312,Magnolia grandiflora,Southern Magnolia
229981,DPW Maintained,556 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,14,Width 3ft,37.73494407,-122.4312944,Magnolia grandiflora,Southern Magnolia
229987,DPW Maintained,581 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,13,Width 2ft,37.73464385,-122.4315594,Magnolia grandiflora,Southern Magnolia
229988,DPW Maintained,569 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,10,Width 2ft,37.73476889,-122.4313564,Magnolia grandiflora,Southern Magnolia
229984,DPW Maintained,570 Chenery St,1,Sidewalk: Curb side : Cutout,Private,24/11/1980,15,Width 2ft,37.73470906,-122.4316969,Magnolia grandiflora,Southern Magnolia
59431,Permitted Site,3033 Castro St,1,Sidewalk: Curb side : Cutout,Private,03/12/1980,14,3x3,37.73557334,-122.4324197,Ficus nitida,Laurel Fig
225336,DPW Maintained,3030 Castro St,1,Sidewalk: Curb side : Cutout,Private,03/12/1980,15,Width 2ft,37.73538026,-122.4325611,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
59448,Permitted Site,300X Bosworth St,1,Sidewalk: Curb side : Cutout,Private,04/12/1980,4,3x3,37.73346134,-122.4294581,Eriobotrya deflexa,Bronze Loquat
223660,DPW Maintained,336 Bosworth St,1,Sidewalk: Curb side : Cutout,Private,04/12/1980,7,Width 3ft,37.73343943,-122.4295616,Eriobotrya deflexa,Bronze Loquat
224594,DPW Maintained,3133 16th St,1,Sidewalk: Curb side : Cutout,Private,02/01/1981,14,Width 3ft,37.76479095,-122.4226324,Ficus microcarpa,Chinese Banyan
224369,DPW Maintained,3159 16th St,1,Sidewalk: Curb side : Cutout,Private,02/01/1981,16,Width 3ft,37.76475511,-122.4233043,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem'
224593,DPW Maintained,3131 16th St,1,Sidewalk: Curb side : Cutout,Private,02/01/1981,13,Width 3ft,37.76479647,-122.4225538,Ficus microcarpa,Chinese Banyan
59494,Permitted Site,3121 16th St,1,Sidewalk: Curb side : Cutout,Private,02/01/1981,14,4x4,37.76481551,-122.422387,Ficus microcarpa,Chinese Banyan
59505,Permitted Site,148 JULIAN AVE,2,Sidewalk: Curb side : Cutout,Private,14/01/1981,12,4x4,37.76579534,-122.4211392,Liquidambar styraciflua,American Sweet Gum
56047,Permitted Site,140 Julian Ave,2,Sidewalk: Curb side : Cutout,Private,14/01/1981,16,4x4,37.76592268,-122.4210821,Metrosideros excelsa,New Zealand Xmas Tree
59528,DPW Maintained,286 06th St,1,Sidewalk: Curb side : Cutout,Private,14/01/1981,6,3x3,37.77859142,-122.4058941,Tilia cordata,Littleleaf Linden
59594,DPW Maintained,1447 Baker St,1,Sidewalk: Curb side : Cutout,Private,25/02/1981,15,3x3,37.78448537,-122.4432179,Pyrus calleryana,Ornamental Pear
