tree_id,latitude,longitude,caretaker,species_latin,species_english,year,Native
181018,37.71439471,-122.4384172,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
181017,37.7143701,-122.4383691,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
216508,37.73437364,-122.4383624,Department of Public Works,Quercus tomentella,Island oak,2017,CA Native
251575,37.73706067,-122.4383567,Private,Pinus radiata,Monterey Pine,2017,CA Native
161753,37.712619,-122.4383141,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
175270,37.71334982,-122.4382592,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
5207,37.77668283,-122.4382508,Department of Public Works,Pyrus calleryana 'New Bradford',New Bradford Pear,2017,Exotic
175269,37.71336743,-122.4381998,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
161549,37.71326863,-122.4381887,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
216506,37.73433401,-122.4381494,Department of Public Works,Quercus tomentella,Island oak,2017,CA Native
251781,37.71123786,-122.4381121,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
180766,37.71172339,-122.4380433,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
181011,37.71420897,-122.4380122,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
181010,37.71418502,-122.4379481,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
161550,37.71334591,-122.4379142,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
258104,37.7311274,-122.4378968,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
251779,37.71154639,-122.437892,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
253246,37.71218003,-122.4377806,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
175543,37.71163204,-122.4377478,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
5194,37.77512749,-122.4377134,Department of Public Works,Pyrus calleryana 'New Bradford',New Bradford Pear,2017,Exotic
225019,37.75917973,-122.4376225,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2017,Exotic
251777,37.71169888,-122.4375928,Private,Olea europaea 'Majestic Beauty',Majestic Beauty Fruitless Olive,2017,Exotic
251778,37.71169888,-122.4375928,Private,Olea europaea 'Majestic Beauty',Majestic Beauty Fruitless Olive,2017,Exotic
180651,37.71169888,-122.4375928,Private,Olea europaea 'Majestic Beauty',Majestic Beauty Fruitless Olive,2017,Exotic
4982,37.74338325,-122.4375921,Department of Public Works,Pinus radiata,Monterey Pine,2017,CA Native
4983,37.74335512,-122.4375467,Department of Public Works,Pinus radiata,Monterey Pine,2017,CA Native
180650,37.7116633,-122.4374889,Private,Olea europaea 'Majestic Beauty',Majestic Beauty Fruitless Olive,2017,Exotic
31791,37.76747858,-122.4373828,Private,Acer buergeranum,Trident Maple,2017,Exotic
5172,37.77274526,-122.4372255,Department of Public Works,Pyrus calleryana 'New Bradford',New Bradford Pear,2017,Exotic
161557,37.71352883,-122.437202,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
243102,37.74327495,-122.4371717,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
243103,37.74318964,-122.4370435,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
251472,37.73770916,-122.4370074,Private,Acacia baileyana,Bailey's Acacia,2017,Exotic
160654,37.72070504,-122.4366739,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
243109,37.74286944,-122.4365838,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
243111,37.7427285,-122.4364243,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
243112,37.74268894,-122.4363837,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
243113,37.74265803,-122.4363493,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
158406,37.73763146,-122.4363122,Private,Olea europaea,Olive Tree,2017,Exotic
243114,37.74261476,-122.4363008,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
19234,37.77557196,-122.4362816,Department of Public Works,Lophostemon confertus,Brisbane Box,2017,Exotic
251406,37.71582528,-122.4362746,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
243115,37.74257891,-122.4362602,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
242277,37.73709897,-122.436253,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
225887,37.73713203,-122.4362453,Private,Fraxinus uhdei,Shamel Ash: Evergreen Ash,2017,Exotic
160521,37.71721699,-122.4362199,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
243116,37.74252732,-122.4362078,Department of Public Works,Pinus canariensis,Canary Island Pine,2017,Exotic
160520,37.71726762,-122.4361826,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
180958,37.717333,-122.4361324,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
46773,37.72434892,-122.436131,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
160371,37.71592533,-122.4361029,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
160370,37.71595683,-122.4360784,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
160369,37.7159874,-122.4360573,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
234736,37.76656173,-122.4360284,Private,Platanus x hispanica 'Yarwood',Yarwood Sycamore,2017,Exotic
251774,37.71157916,-122.4358643,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
251775,37.71157916,-122.4358643,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
251776,37.71157916,-122.4358643,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
251739,37.71166972,-122.4357376,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
239457,37.73666532,-122.435698,Department of Public Works,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2017,Exotic
239458,37.73668778,-122.435637,Department of Public Works,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2017,Exotic
251760,37.70947211,-122.4355732,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
219785,37.74551597,-122.4355035,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
258400,37.71651632,-122.4354919,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160512,37.71820857,-122.4354679,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
258395,37.71664889,-122.4353915,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
258392,37.71664889,-122.4353915,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160541,37.71664587,-122.4353902,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2017,Exotic
160324,37.71641577,-122.4353515,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
251758,37.70929733,-122.4353439,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
160510,37.71838805,-122.4353326,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
160323,37.71639479,-122.4353023,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160542,37.71677599,-122.4352953,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2017,Exotic
160322,37.71637982,-122.4352634,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160539,37.71713174,-122.4351973,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
160538,37.71717789,-122.4351592,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
148023,37.71644507,-122.4351363,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160320,37.71628919,-122.435076,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160319,37.71626651,-122.4350258,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
177791,37.71009434,-122.435018,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160546,37.71721186,-122.4349599,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2017,Exotic
180628,37.71039009,-122.4349568,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
160902,37.71867789,-122.4349415,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
114730,37.79068661,-122.4349124,Private,Prunus serrulata,Ornamental Cherry,2017,Exotic
24480,37.73728213,-122.4348998,Private,Salix babylonica,Weeping Willow,2017,Exotic
160434,37.71842777,-122.4348838,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
69411,37.71270535,-122.4348727,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
160530,37.71830344,-122.4348707,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160433,37.71840869,-122.4348401,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
258394,37.7161932,-122.4348099,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
251755,37.70942471,-122.4347801,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
251754,37.70942471,-122.4347801,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
251734,37.7103696,-122.4347383,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160919,37.71922308,-122.4347036,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160567,37.71638657,-122.4346706,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160918,37.7192781,-122.4346671,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160917,37.71935868,-122.4346011,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
251196,37.76824246,-122.4345993,Private,Pinus radiata,Monterey Pine,2017,CA Native
160569,37.7163059,-122.4345612,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
160570,37.7163586,-122.4345217,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
160571,37.71645227,-122.4344518,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
258398,37.71810687,-122.4344491,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
148019,37.71610153,-122.4344172,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
258391,37.71805025,-122.4343305,Department of Public Works,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160563,37.71694666,-122.4342454,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
44396,37.708666,-122.4342229,Private,Platanus occidentalis,American sycamore,2017,Exotic
180661,37.70881605,-122.4342076,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
160553,37.71798878,-122.434206,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
50502,37.71705594,-122.434164,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160554,37.71796809,-122.4341605,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
121633,37.7149881,-122.4341343,Private,Prunus cerasifera,Cherry Plum,2017,Exotic
160908,37.71974327,-122.4341338,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160555,37.71795401,-122.4341293,Private,Zelkova serrata,Sawleaf Zelkova,2017,Exotic
160887,37.7183254,-122.4341199,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
233792,37.7707509,-122.4341174,Private,Olea europaea,Olive Tree,2017,Exotic
251736,37.71113616,-122.4341055,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
44431,37.71049658,-122.4340875,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160888,37.71844357,-122.43403,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160561,37.71727972,-122.4339954,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
225094,37.7706348,-122.4339411,Private,Ceratonia siliqua,Carob,2017,Exotic
236726,37.74841615,-122.4339248,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
160423,37.71796397,-122.433894,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
7340,37.78947948,-122.433877,Department of Public Works,Pyrus kawakamii,Evergreen Pear,2017,Exotic
160560,37.71744625,-122.4338704,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160582,37.71726558,-122.4338343,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
160422,37.71792478,-122.4338114,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
160687,37.71990406,-122.4337942,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
160894,37.71899948,-122.4337821,Private,Agonis flexuosa,Peppermint Willow,2017,Exotic
251733,37.71080486,-122.4337754,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
251732,37.71080486,-122.4337754,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
180634,37.71080486,-122.4337754,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160559,37.71757369,-122.4337699,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
180668,37.70915788,-122.4337535,Private,Pittosporum crassifolium,Karo Tree,2017,Exotic
225015,37.76000481,-122.4337453,Private,Ficus nitida,Laurel Fig,2017,Exotic
44420,37.71068432,-122.4337367,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160421,37.71788558,-122.43373,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
160893,37.71911295,-122.4336956,Private,Agonis flexuosa,Peppermint Willow,2017,Exotic
239730,37.74793289,-122.4336682,Private,Schinus terebinthifolius,Brazilian Pepper,2017,Exotic
161374,37.72062057,-122.4336516,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
251197,37.76751054,-122.433599,Private,Pinus radiata,Monterey Pine,2017,CA Native
160597,37.71636415,-122.4335964,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
160596,37.71642664,-122.433551,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
180663,37.70911627,-122.4335141,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160603,37.71625425,-122.4335074,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
180667,37.70927526,-122.4334489,Private,Pittosporum crassifolium,Karo Tree,2017,Exotic
9610,37.77945235,-122.4333574,Other Municipal Authorities,Maytenus boaria,Mayten,2017,Exotic
251735,37.70936326,-122.4333367,Private,Pittosporum crassifolium,Karo Tree,2017,Exotic
180633,37.71200457,-122.4333126,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2017,Exotic
238460,37.76992812,-122.4333006,Private,Prunus serrulata,Ornamental Cherry,2017,Exotic
160605,37.71652791,-122.4332931,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
180622,37.71101842,-122.4332439,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
180664,37.70924172,-122.4332244,Private,Magnolia champaca,Champa,2017,Exotic
180623,37.71107596,-122.43318,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
161382,37.72120158,-122.4330291,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
251731,37.71112651,-122.4330195,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160418,37.7174871,-122.4328971,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
172375,37.70996412,-122.4328786,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
251730,37.71172833,-122.432838,Private,Melaleuca quinquenervia,Cajeput,2017,Exotic
258397,37.72156021,-122.4328175,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
66956,37.79167292,-122.4328159,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
253432,37.72144879,-122.4327312,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
253430,37.72144879,-122.4327312,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
253431,37.72144879,-122.4327312,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
253126,37.72616336,-122.4327164,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
27606,37.77763866,-122.4326631,Department of Public Works,Pittosporum undulatum,Victorian Box,2017,Exotic
251740,37.7097589,-122.4326624,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
180665,37.70970068,-122.4326309,Private,Pittosporum crassifolium,Karo Tree,2017,Exotic
160876,37.71885782,-122.4326303,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2017,Exotic
127357,37.79131223,-122.4325652,Private,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem',2017,Exotic
129585,37.79122708,-122.4325432,Private,Ligustrum lucidum,Glossy Privet,2017,Exotic
127356,37.79118934,-122.4325322,Private,Ficus microcarpa nitida 'Green Gem',Indian Laurel Fig Tree 'Green Gem',2017,Exotic
27604,37.77765329,-122.4325252,Department of Public Works,Pittosporum undulatum,Victorian Box,2017,Exotic
161318,37.72074413,-122.4324616,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2017,Exotic
160845,37.71771424,-122.4324031,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
160608,37.71711977,-122.4323769,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
160846,37.7177707,-122.4323633,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
161279,37.71948316,-122.4323237,Private,Koelreuteria paniculata,Golden Rain Tree,2017,Exotic
160609,37.71708888,-122.4323188,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
27601,37.77768458,-122.4323137,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
48822,37.75227752,-122.4322752,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2017,Exotic
160610,37.71706374,-122.4322644,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
161277,37.71961441,-122.4322279,Private,Crataegus phaenopyrum,Washington Hawthorn,2017,Exotic
160611,37.71703724,-122.4322078,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
258399,37.71964236,-122.4322053,Department of Public Works,Crataegus phaenopyrum,Washington Hawthorn,2017,Exotic
180979,37.7182081,-122.4321998,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
161281,37.7194705,-122.4321615,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
161275,37.7197211,-122.4321453,Private,Crataegus phaenopyrum,Washington Hawthorn,2017,Exotic
161282,37.71958195,-122.4320819,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
258390,37.71908587,-122.4320744,Department of Public Works,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
161272,37.71988254,-122.4320291,Private,Crataegus phaenopyrum,Washington Hawthorn,2017,Exotic
161283,37.71970532,-122.4319862,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
161284,37.71976147,-122.431941,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
180653,37.71004195,-122.4319341,Private,Magnolia champaca,Champa,2017,Exotic
160859,37.71858546,-122.4319161,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
243740,37.73543278,-122.4319048,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
251737,37.71032973,-122.4318577,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
253875,37.72897953,-122.431853,Private,Lagunaria patersonii,Primrose Tree,2017,Exotic
254076,37.74509265,-122.4318379,Private,Ulmus parvifolia,Chinese Elm,2017,Exotic
115841,37.80355799,-122.4318152,Private,Ceratonia siliqua,Carob,2017,Exotic
160857,37.71876771,-122.431777,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
160856,37.71879773,-122.4317499,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
160854,37.71864978,-122.4316956,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
160855,37.71868052,-122.4316713,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
230623,37.75021571,-122.431665,Private,Magnolia grandiflora,Southern Magnolia,2017,Exotic
251746,37.71146502,-122.4316417,Private,Podocarpus gracilor,Fern Pine,2017,Exotic
238568,37.7481035,-122.4316411,Private,Prunus cerasifera,Cherry Plum,2017,Exotic
239740,37.74783099,-122.4316189,Private,Schinus terebinthifolius,Brazilian Pepper,2017,Exotic
258393,37.71885746,-122.4315963,Department of Public Works,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
258396,37.71885746,-122.4315963,Department of Public Works,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
23894,37.78523089,-122.4315304,Private,Prunus serrulata,Ornamental Cherry,2017,Exotic
23896,37.78520322,-122.4315095,Department of Public Works,Shrub,Shrub,2017,Exotic
160693,37.71879813,-122.4314816,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
161285,37.72044805,-122.4314247,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2017,CA Native
32292,37.7618429,-122.4314123,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
161115,37.71927061,-122.4314039,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
251429,37.74756512,-122.431321,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
140594,37.7778094,-122.4312896,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
25759,37.71250128,-122.4311689,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
17862,37.78820729,-122.4309963,Department of Public Works,Olea europaea 'Fruitless',Fruitless Olive,2017,Exotic
82212,37.78410867,-122.4309451,Department of Public Works,Lophostemon confertus,Brisbane Box,2017,Exotic
251750,37.71048518,-122.4309213,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
251751,37.71048518,-122.4309213,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
43330,37.72399209,-122.4309123,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
27194,37.72857312,-122.4308687,Private,Callistemon viminalis,Weeping Bottlebrush,2017,Exotic
237552,37.76039951,-122.4307552,Private,Leptospermum laevigatum,Australian Tea Tree,2017,Exotic
237551,37.76040955,-122.4306894,Private,Leptospermum laevigatum,Australian Tea Tree,2017,Exotic
242850,37.74339401,-122.4306552,Private,Eriobotrya deflexa,Bronze Loquat,2017,Exotic
97246,37.72487791,-122.4306359,Other Municipal Authorities,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
97245,37.72484871,-122.430576,Other Municipal Authorities,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
258153,37.76040833,-122.4305713,Department of Public Works,Acer buergeranum,Trident Maple,2017,Exotic
21682,37.78651577,-122.4305403,Department of Public Works,Prunus serrulata,Ornamental Cherry,2017,Exotic
253146,37.72491943,-122.4304087,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
97239,37.72496745,-122.4303701,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
253039,37.76064276,-122.4303462,Private,Jacaranda mimosifolia,Jacaranda,2017,Exotic
237496,37.75146674,-122.4303379,Department of Public Works,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2017,Exotic
95757,37.72506851,-122.4302924,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
95756,37.7251005,-122.4302695,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
137895,37.78809825,-122.4302342,Private,Ulmus parvifolia,Chinese Elm,2017,Exotic
243737,37.73658192,-122.4301376,Private,Pittosporum undulatum,Victorian Box,2017,Exotic
95752,37.72531458,-122.4301088,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
237505,37.75420816,-122.4300026,Private,Prunus cerasifera,Cherry Plum,2017,Exotic
237516,37.75297284,-122.4299011,Private,Prunus cerasifera,Cherry Plum,2017,Exotic
95751,37.72558839,-122.4298998,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2017,Exotic
253149,37.72286133,-122.4298457,Private,Melaleuca linariifolia,Flaxleaf Paperbark,2017,Exotic
22,37.76761786,-122.429795,Department of Public Works,Rhamnus alaternus,Italian Buckthorn,2017,Exotic
167009,37.761132,-122.4297662,Private,Olea europaea,Olive Tree,2017,Exotic
139414,37.78492568,-122.4297089,Private,Prunus serrulata,Ornamental Cherry,2017,Exotic
187655,37.74456934,-122.4295758,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2017,Exotic
47510,37.73158339,-122.4295272,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2017,Exotic
32080,37.76115003,-122.4294783,Private,Callistemon citrinus,Lemon Bottlebrush,2017,Exotic
139410,37.78497453,-122.4292817,Department of Public Works,Prunus serrulata,Ornamental Cherry,2017,Exotic
95581,37.75154115,-122.4292345,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2017,Exotic
243745,37.73654635,-122.4292109,Private,Magnolia grandiflora,Southern Magnolia,2017,Exotic
94652,37.73532761,-122.4291352,Private,Jacaranda mimosifolia,Jacaranda,2017,Exotic
223230,37.75327812,-122.4289285,Private,Crataegus phaenopyrum,Washington Hawthorn,2017,Exotic
6959,37.775131,-122.42865,Private,Lophostemon confertus,Brisbane Box,2017,Exotic
59271,37.77165217,-122.4285772,Private,Ficus nitida,Laurel Fig,2017,Exotic
178030,37.72177364,-122.428561,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2017,Exotic
178029,37.72179014,-122.4284968,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
37823,37.72023642,-122.4284818,Other Municipal Authorities,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2017,Exotic
37822,37.72028784,-122.4284448,Other Municipal Authorities,Lagunaria patersonii,Primrose Tree,2017,Exotic
253150,37.72048553,-122.4283394,Other Municipal Authorities,Lagunaria patersonii,Primrose Tree,2017,Exotic
83233,37.72760389,-122.4281854,Private,Magnolia grandiflora 'Majestic Beauty',Majestic Beauty Magnolia,2017,Exotic
109580,37.72139863,-122.4280424,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2017,Exotic
223102,37.74517218,-122.4278798,Private,Crataegus laevigata,English Hawthorn,2017,Exotic
180599,37.73075192,-122.4276527,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
178028,37.72244982,-122.4276321,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2017,Exotic
253340,37.75417534,-122.4275977,Private,Jacaranda mimosifolia,Jacaranda,2017,Exotic
21646,37.78689036,-122.427594,Department of Public Works,Prunus subhirtella 'Pendula',Weeping Cherry,2017,Exotic
246499,37.74599604,-122.4275205,Private,Prunus serrulata,Ornamental Cherry,2017,Exotic
4436,37.75028914,-122.4274156,Department of Public Works,Melaleuca quinquenervia,Cajeput,2017,Exotic
180600,37.73076405,-122.4273939,Private,Tristaniopsis laurina,Swamp Myrtle,2017,Exotic
